product_name,barcode,ingredients,calories,sugar,fat,proteins,saturated_fat,fibers,sodium
Horlicks Chocolate,8901030986307,,365.0,32.0,2.0,10.0,12.190142552838623,13.259576488561766,220.7579540677684
Pedia Sure Vanilla Delight Flavour,8904145912377,"SKIM MILK POWDER, MALTODEXTRIN, SUCROSE, EDIBLE VEGETABLE OIL (SOY OIL, HIGH OLEIC SUNFLOWER OIL), LACTOSE, FRUCTO-OLIGOSACCHARIDE (FOS) (1.9%), MEDIUM CHAIN TRIGLYCERIDE (MCT) OIL, FLAVORING(S) (NATURE IDENTICAL AND ARTIFICIAL FLAVORING SUBSTANCES - VANILLA), L-ARGININE HCL, MINERALS VITAMINS, M-INOSITOL, TAURINE, L-CARNITINE LACTOBACILLUS ACIDOPHILUS (0.001%) CONTAINS MILK",454.0,37.0,15.0,14.1,16.591876432123396,13.125116930082818,416.4126136516763
Jaggery Powder,8906030581835,,360.2,93.45,13.53,0.3,3.749749746083333,13.125116930082818,201.75491571670776
high protein pav bun,8906112995390,"High Protein Flour (Whole Wheat Flour, Defatted Peanut Flour, Isolated Wheat Protein, Soy Protein Isolate), Sugar, Edible Common Salt, Yeast, Edible Vegetable Oil (Sunflower), Emulsifier from Soy (E322), Acidity Regulator (E260), Calcium Propionate, Vit C",241.5,4.5,1.8,28.2,11.269416231632974,12.514555730803265,204.33700142197648
Four Cheese,8906001024798,,364.0,10.0,28.0,23.0,6.303050414179277,14.992071623618445,222.34425390676185
Aachi Mutton Masala,8906021122290,"Spice Content - 84% (Coriander, Red Chilli Powder, Black Pepper, Turmeric Powder, Cumin, Fennel, Bay Leaves, Cloves, Star Anise, Mace, Curry Leaves), Salt-7%, Gram Dhal and Toor Dhal. 2.7 Saturated Fat (0) 0.9 0.6 Transfat (g) &lt;01 0.0 Cholesterol (mg) 510 Sodium (mg) 27900 206",388.2,10.0,12.2,7.6,12.062188733689855,8.276819903018874,338.781347222064
Cocoatini,8906133312510,"Sugar, Milksolids, Cocoa solids, Cocoa butter, Ediable vegetable fat, Almond, Cashew, Hazelnut, Coffee, Ganache, Butter scotch, Emulsifier INS 322 & INS 476, Contains added natural flavouring substances (VANILLIN).",594.0,12.05,42.41,11.96,6.684870694567718,9.098414610567188,156.3365466575034
Layka Almond Florentine,8906161670125,"Sugar, Choco Covering (Sugar, Hydrogenated Palm Kernel Oil, Cocoa Solids, Milk Solids, Emulsifier (INS 322), Salt]. Almond, Butter Contains Nature identical flavour(Vanilla).",555.0,44.7,32.9,5.33,7.390600681544464,6.2646201739469145,377.67302998008796
Three Mango Lime Pickle,8906003656126,"Lime pieces, Lime juice, iodized salt, Refined rice bran oil, Mixed spice powder, Mustard seeds, Curry leaves, Dry chillies, Garlic, Acidity regulator",57.0,10.0,1.0,3.0,7.834678064820691,1.9716726360279155,50.90125282528837
Three Mango Ginger Pickle,8906003656423,"Ginger, Tamarind paste, lodized salt, Refined rice bran oil, Jaggery, Mixed spice powder, Garlic Mustard Seeds,Curry Leaves and Dry Chillies, Acidity regulator - Citric Acid.",298.0,10.0,16.0,2.8,14.619162948927473,9.098414610567188,407.81052922579113
Peanut butter Chikki,6909047537316,"Roasted Peanuts, Jaggery, Sugar, Liquid Glucose",545.0,64.0,10.5,2.5,1.3648111706918704,14.407249278504088,114.61372301638798
HIDE & SEEK Choco Chip Creme Sandwiches,3948719127465,"REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLAT INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS (503, 500) 1, 1ODISED SALT AND EMULSIFIERS OF VEGETABLE ORIGIN (SOY LECITHIN, 472e1 CONTAINS PERMITTED NATURAL [150 dj AND SYNTHETIC (1291 FOOD COLOURS AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, STRAWBERRY) CONTAINS: WHEAT, SOY HIDE&SEEK ORANGE FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS:REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS.COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES VANILLA 1235) INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS (503 (1), 500 (1) 1. ODISED SALT, AND EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 472e). CONTAINS PERMITTED NATURAL (150) AND SYNTHETIC [110] FOOD COLOURS AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES-ORANGE, CHOCOLATE). CONTAINS: WHEAT, SOY 
HIDE & SEEK VANILLA FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) SUGAR, EDIBLE VEGETABLE FAT (HYDROGENATED OILS), COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES VANILLA 1. INVERT SUGAR SYRUP, COCOA SOLIDS (1.5%), RAISING AGENTS [503 (1), 500], 10DISED SALT AND EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 472e CONTAINS PERMITTED NATURAL COLOUR 150 d) AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, VANILLA). CONTAINS: WHEAT, SOY • HIDE&SEEK CHOCOLATE FLAVOURED CHOCO CHIP SANDWICH BISCUITS INGREDIENTS:REFINED WHEAT FLOUR (MAIDA) SUGAR, REFINED PALM OIL, CHOCO CHIPS (12%) ISUGAR, ELLE VEGETABLE FAT (HYDROGENATED OILS). COCOA SOLIDS, DEXTROSE, EMULSIFIER OF VEGETABLE ORIGIN (SOY LECITHIN) AND ARTIFICIAL FLAVOURING SUBSTANCES-VANILLA, COCOA SOLIDS (49INVERT SUGAR SYRUP, RAISING AGENTS (503 (1), 500 (1) 1, IODISED SALT, EMULSIFIERS OF VEGETABLE ORIGINI SOY LECITHIN, 47201 CO FLA CONTA ANS PERMITTED NATURAL COLOUR (1500) AND ADDED ARTIFICIAL FLAVOURING SUBSTANCES CHOCOLATE, VANILLA). WHEAT, SOY",500.0,39.8,22.3,4.5,1.861000790833198,3.5328865655670096,310.38923567146895
Cornitos Roasted Cashew,8906082570252,"REDIENTS: Cashew (95%), lodised Salt, Spices & Herbs (Black Pepper, Chilli, Parsley), Sugar, Maltodextrin & Starch (Corn), Hydrolysed Vegetable Protein (Soya), Acidity Regulator (INS 330), Yeast Extract Powder, Anticaking Agent (INS 551), Antioxidant (INS 319)",614.0,7.14,46.4,14.3,9.175792685919014,9.9390038746605,197.0378113558354
Tewaris Roasted Multi Grain,62520,"Whole jawari, wheat flour, rice flour, com, peanuts, nachni, jeera,iodised salt, condiments & oil, selected spices",316.0,10.0,7.15,6.15,6.303050414179277,5.869966118231777,491.3876459084551
Choco chip cookies,8906009071954,,471.0,29.0,19.5,5.8,14.166461142567579,3.373263787299812,297.4288062716998
Aloo Fariyali Kali Mirch,8906048603710,"Potato (42%), Peanuts (21%), Edible Vegetable Oil: Sugar (13%), Rock Salt, Black Pepper (0.73%), Coriander Seeds, Coriander Leaves, Poppy Seed Raisin, Curry Leaves, Citric Acid, Spices & Condiments. (Jeera Powder, Dhaniya Powder, Black Salt, Red Chilli Pouder, Black Pepper Powder, Asafoetida).",558.04,10.05,35.88,9.6,12.190142552838623,2.24564803640535,105.28850888227026
More Fresh 100% whole wheat bread,111111111231,"Whole Wheat Flour, Sugar, Yeast, lodised Salt, Refined Palmolein Oil, Soya Flour, Emulsifier(INS 476,471 481(1) Preservative (INS 282), Antioxidant (INS 300), Improver (INS 1100), Acidity Regulator (INS 260)",274.0,4.5,2.4,9.2,9.926532367651374,3.856944942000259,10.058136006316504
Coffe Rush 10g Protein Bar,8904335602408,,388.0,45.4,9.8,20.0,10.50238330470168,1.9716726360279155,87.69242446291442
ROASTED SUPERSNACK MULTISEED,8908012307174,"Green Pumpkin seeds, Flax Seeds, Watermelon Seeds, Sesame Seeds and Dry Dates",394.0,10.0,21.8,18.4,0.0,13.125116930082818,161.5536012242847
Goldiee Mixed Pickle,8904053502493,,278.57,10.0,12.33,10.63,8.695705870978102,9.784286262671747,161.5536012242847
Honey Beef Pickle,630456848415,"Honey 2%, Buffalo Meat 55%, Garlic, Ginger, Sea Salt, Vinegar, Sesame Oil, Kashmiri Chilli, Mustard, Fenugreek, Asafoetida",331.9,10.0,26.55,7.89,18.796028937127364,14.204318734397246,50.90125282528837
bikaji sub-kuch namkeen,8906005506924,"Edible Vegetable (Palmolein Oil, Cottonseed Oil), Split Chickpea (30%), Whole Lentils (12%), Peanuts (7%), Dried Potato Stice (4%), Rice Flakes (3%), Gram Flour, Dew Bean Flour (Moth Flour), Tapioca Starch, Dehydrated Potato Flakes, lodised Salt, Ground Spices Condiments (Red Chilli, Turmeric (Colouring & Spice), Cumin, Ginger, Black Pepper, Cardamom, Clove, Dry Spinach Powder, Cinnamon, Mace, Nutmeg, Asafoetida, Acidity Regulator (INS 330)) CONTAINS: PEANUT NET WEIG ME ER: 48g 22NOV2024 D24K7802 21MAY2025 520/ USP 0.42/9 KAJI FOODS ENT 3-577 78-57 Extension), dik AI LIC. No. 100 AMPAR OVEN B-4B, Jaladhula rah 711302, W SAI LIC. No. 10 ETUNT FOOD F 268, Vasar hataka KAJI FOODS INT No. 137, 224 zamadartola, Ka SAI LIC. No. INDHYAWA A, Muzaffar M/S RAADH m Rampur SAI LIC. N DADIJI SN 8, Arai, D CAI LIC. AL BARE han Ah SAIC SN FOR ple",519.0,3.0,29.0,17.0,12.013303835521027,5.869966118231777,220.7579540677684
stripe tease chocolate cake,8901905017471,,558.61,53.77,27.2,6.41,9.49707701072279,2.9238337442369144,69.21182115363999
,946459639906,,71.7,13.9,0.444,7.3,7.233467998031024,8.276819903018874,107.21862835701295
Waffy orange flavour,8906009809663,"SUGAR, REFINED WHEAT FLOUR (MAIDA), MALTODEXTRIN, REFINED PALM OIL, HYDROGENATED OILS, EMULSIFIER [INS 322(i)], NATURE IDENTICAL & ARTIFICIAL FLAVOURING SUBSTANCES (ORANGE), ORANGE FRUIT POWDER (0.01%), IODIZED SALT, COLOUR (INS 110), RAISING AGENT [INS 500(ii)], FLOUR TREATMENT AGENTS (INS 223, INS 1100, INS 1101) AND ACIDITY REGULATOR (INS 296), _Wheat_, _Milk_, _Soy_, _Sulphites_, _Nuts_",516.2,38.2,25.1,3.1,2.9043920769977767,11.246774451523589,475.92738026645964
Curry it Hyderabadi Biryani Cooking Paste,769807238367,"Paste - Onions, Olive Oil, Tomatoes, Curd, Desi Ghee (3%), Garlic, Fried Onions, Ginger, Mint Leaves, Coriander Leaves, Coriander Powder, Salt, Degi Mirch, Fennel Seeds, Cumin Seeds. Magic Pouch - Bay Leaf, Green Cardamom, Black Cardamom, Cloves, Black Pepper, Star Anise, Cinnamon.",183.6,4.81,13.08,3.23,15.239622467476257,14.320899426784,374.6686196765607
,74878241148,,350.0,10.0,1.0,7.0,14.66667944204696,9.373401378950295,204.33700142197648
9-IN-1 MIX,8906112663671,,522.0,4.9,30.2,27.8,2.2470393971667586,11.787644417565161,170.3573731330708
Gagan Vansaspati,8906014643016,"INTERESTERIFIED PALM OIL, TIL OIL, VITAMIN A and VITAMIN D.",900.0,10.0,100.0,7.3,7.553348365062512,8.7636638241365,116.85762320996497
Country Delight Low Malai Milk,8906117360995,Milk,57.0,4.5,3.0,3.2,19.394734092514714,6.79134255087409,250.70700021599177
Crisspy Dosa batter,745125232195,"Rice, Urad Dal, RO-Purified Water, Salt & Fenugreek",140.0,10.0,1.6,3.33,12.27587260497535,9.719378503972148,241.7278818217279
Milchy Milk Toned Milk,8908015184017,"MILK, MILK SOLIDS, VITAMIN A & D",59.0,4.7,3.0,3.0,0.6058406222074942,4.114326551010618,194.3133942724275
Srichakra Buffalo Milk,8908011093627,"BUFFALO MILK, Vitamin A (Retinyl Palmitate) & Vitamin D2",57.8,10.0,3.0,3.1,19.394734092514714,6.521719302592139,384.8836014447482
Amul A2 Gir Cow Fresh Milk,8901262261425,Milk,67.0,4.7,4.0,3.0,19.31607745818373,14.87829370770809,188.04014439777376
,8906010503826,"POTATO (87%), EDIBLE VEGETABLE OIL (PALMOLEIN), SUGAR, EDIBLE COMMON SALT, MALTODEXTRIN, SPICES & CONDIMENTS (CHILLI (0.4%), CORIANDER, DRY MANGO, CUMIN), DEHYDRATED VEGETABLE POWDER (ONION GARLIC, TOMATO), FLAVOUR ENHANCER (INS 627, INS 631), ACIDITY REGULATOR (INS 296, INS 330), NATURAL & NATURE IDENTICAL FLAVOURING SUSBTANCES (CHILLI). PROPRIETARY FOOD POTATO WAFERS INDIAN SNACKS & SAVOURIES",540.0,2.0,31.1,7.1,4.054442062530031,3.2033373597878323,107.21862835701295
Aachi Mixed Fruit Jam,8906021128414,,350.8,10.0,1.0,0.4,4.054442062530031,11.019874047970086,197.0378113558354
nestle masala millet,8901058005776,,300.0,4.5,8.75,5.75,17.275758174924313,11.055243122971223,369.7335276636138
Slurrp Farm Choco Crunch,8906131682844,"Multigrain flour blend [jowar, ragi, rice] (34%), raw unrefined sugar (23%), corn (18%), cocoa (6%), rice bran oil, nature-identical flavour, rosemary.",300.0,22.9,3.57,5.36,3.718316847421302,6.459176545689398,258.5473541262634
Mapro Lemon Barley Water,8901044570561,"SUGAR, LEMON JUICE (25%), BARLEY EXTRACT (6%), WATER, ACIDITY REGULATOR (CITRIC ACID), PRESERVATIVE (INS-224)",196.0,43.15,0.12,0.72,6.684870694567718,0.5895647963319056,428.727785850292
Falcon Uae Dates With Seeds,8908000452275,Dates,304.0,62.52,13.53,2.44,14.607242644015646,6.2646201739469145,310.38923567146895
Daily Good Idly & Dosa Batter,8909177000221,"Purified Water, Rice, Urad Dal, Methi and Salt",135.0,10.0,1.4,5.2,15.46767090900348,13.125116930082818,310.91642568659927
Swaadesi crunchy nuts,8906009075846,"PEANUT (65%), GRAM FLOUR, EDIBLE VEGETABLE OIL (RICE BRAN OIL SUNFLOWER OIL & COTTON SEED OIL), SPICES & CONDIMENTS (RED CHILLI POWDER, KASHMIRI CHILLI POWDER, DRY MANGO POWDER, BLACK SALT, CLOVE POWDER, CUMIN POWDER BLACK PEPPER GINGER POWDER, CARDAMOM POWDER, MACE POWDER & NUTMEG POWDER), IODISED SALT, ARROWROOT POWDER & ASAFOETIDA.",623.4,1.3,48.1,17.4,0.0,6.521719302592139,491.3876459084551
Roasted Chana Lemon Pudina,8908010571188,,446.0,10.0,18.0,15.0,10.979534558931263,1.9716726360279155,201.75491571670776
Pure Isolate Whey (Blueberry),48107239718,,345.73,10.0,0.93,83.33,0.784331570192846,10.648319644525921,116.85762320996497
Ripped Whey Isolate,8906091300574,,402.0,0.788,3.64,81.8,14.166461142567579,11.964656675847735,24.6018842274958
Dabur Honey Squeezy,8901207047879,Honey,320.0,80.0,13.53,7.3,19.01921469755733,9.76615356924844,412.07509178155794
Brown Bread,8901063344983,"WATER, WHEAT FLOUR (ATTA) (32.2%), REFINED WHEAT FLOUR (MAIDA), YEAST, SUGAR, BAKERY PREMIX, IODISED SALT, VITAL GLUTEN, REFINED SOYABEAN OIL AND VITAMINS*.",246.0,1.9,1.5,7.7,6.5740735821889595,9.542935899136012,250.70700021599177
,8901058003970,,279.0,22.0,2.2,6.2,16.591876432123396,14.87829370770809,212.91345024075804
Sarvottam Rice Bran Oil,8908001679121,,899.55,10.0,100.0,7.3,1.0243632131279548,0.45152031993385844,111.10605050522355
Plant Protein Belgian Chocolate,8908012692508,,389.0,1.25,7.5,69.7,3.493430061377101,2.145820289609906,265.33712799426144
Whey Protein Chocolate Fudge Brownie,631656259209,,379.0,4.76,4.52,71.4,9.49707701072279,5.869966118231777,402.95369682208417
Almond Milk,8901071732512,,45.5,10.0,3.3,3.2,15.239622467476257,14.407249278504088,428.727785850292
Millet And Oat Cereal,8908006217694,,378.0,1.8,0.9,11.1,19.739050038350292,11.04795098919463,258.60908131176654
"Wheat, Apple & Banana Cereal",8906131682431,,344.0,11.6,2.2,10.8,6.161814006550076,4.734004354696222,310.8576107770604
Lemon Coconut Water Lyte,8901764985027,"WATER, *COCONUT WATER (4.5%), GLUCOSE (1.6%), *LEMON JUICE CONCENTRATE (0.7%), ACIDITY REGULATOR (331(iii)), MINERAL SALTS (IODIZED SALT, POTASSIUM CHLORIDE), ANTIOXIDANT (300), SWEETENERS (955, 960), COLOUR (160a(i)), FLAVOUR (NATURE-IDENTICAL FLAVOURING SUBSTANCES). *10% TOTAL RECONSTITUTED FRUIT JUICE IN THE BEVERAGE.",10.4,2.2,13.53,7.3,7.390600681544464,11.04795098919463,87.69242446291442
Home Style Coconut Chutney,8906162360629,,166.0,2.0,5.0,7.0,3.493430061377101,9.04903877488902,145.54491577591355
Vijaya Cow Ghee,8906025501251,Milk Solids (99.7% Milk Fat),897.3,10.0,99.7,7.3,15.525143184886177,8.78770849788994,407.81052922579113
Strawberry Shake 24g Protein Powder,8906143892019,,389.0,11.1,2.86,70.0,7.553348365062512,6.710321657098728,284.21135282488734
Kantha Bomb,8908014167059,,197.0,10.81,11.59,1.31,10.449353621438433,10.021280716622531,482.24983928154194
"Wheat, Apple & Date With Milk Cereal",8906131683063,,384.4,9.7,8.5,13.3,14.190644298141304,10.936300209741267,161.5536012242847
RO RE Energy Drink,8939115680314,"Carbonated Water, Sugar, (Citric acid), Carbon Dioxide, Acidity Regulator (INS 331, INS 300), Class || Preservative (INS 211) , permitted natural colours (INS E150, INS 102), and flavour (natural identical flavouring substances) Niacin (B3), Pantothenic Acid (B5), B2, B6, B12)",46.0,10.9,13.53,7.3,16.591876432123396,2.24564803640535,416.4126136516763
Chocolate Flavoured Milk,8901648000860,"Milk, Sugar, Milk solids, Nature - identical &Artificial chocolate flavouring substances, Natural colour (150a) & Synthetic food colour (110, 132, 102, 122, 127).",74.0,11.4,1.7,3.4,15.525143184886177,10.564642193353631,97.51787556858986
Jhal Munch,8908019561104,,562.0,10.0,36.2,6.8,14.66667944204696,2.687707390619664,384.8836014447482
Mangaldeep Butter Margarine Blend,8908011029091,"Margarine (90%), Butter (10%) added with Vitamin A & Vitamin D2.",900.0,10.0,39.0,7.3,14.293571265737599,3.994820016749884,377.67302998008796
Protein Rich Dosa Batter,8906020581364,"RO-Purified Water (52%), Rice (27%), Protein Blend (Pea Protein Isolate, Soya Protein Isolate, Brown Rice Protein Isolate) (8.5%), Urad Dal, Rice Rava, Iodised Salt And Fenugreek.",177.0,10.0,0.32,15.2,14.293571265737599,10.799715895544734,366.14113406659595
Diary Milk Silk,7622202216800,"Sugar, Milk Solids (25%*), Cocoa Butter, Cocoa Solids, Emulsifiers (442, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla) Flavouring Substances). 

Allergen Information: Contains Milk. May Contain Tree Nuts, Wheat, Barley and Soy.",543.0,45.9,31.4,7.6,11.998209578340592,10.648319644525921,105.28850888227026
Coconut Chutney,8906020581012,,194.0,2.03,15.6,1.77,3.718316847421302,10.309501661171005,89.17787586145344
Raw Whey Isolate 90%,8906067022028,,373.0,10.0,1.2,90.0,5.249721633840336,7.537630515613659,377.67302998008796
Everyday Chicken Breast,8906107174915,,163.18,10.0,3.7,31.78,12.27587260497535,11.96713136611336,200.8810364567867
Chinese Flat Noodles Plain,8908000159266,,358.0,10.0,0.75,9.58,15.448279899050318,6.459176545689398,167.578249469784
L-Carnitine,850026619157,,67.6,0.507,0.203,11.1,0.6058406222074942,14.87829370770809,258.60908131176654
Naturo Mango Fruit Bars,8904008100415,"Mango Pulp (70%), Sugar, Thickener (INS 440), Acidity Regulator (INS 330, INS 524), Contains Added Nature Identical Flavouring Substance (Mango).",27.0,5.08,0.04,0.08,6.684870694567718,10.38354895200455,277.16719561653315
Srinivasa Full Cream Milk,8908011774670,Milk & Milk Solids,85.0,10.0,6.0,3.4,19.401206058023686,9.306213150739346,144.99892976667766
No Nonsense Plant Protein Indonesian Cacao,8903236700138,,386.0,8.66,1.95,61.8,7.199391201202426,5.413472801828353,377.4953117494347
Idly & Dosa Batter,8906020588639,,138.7,10.0,1.61,1.74,0.20989013075968774,2.1935588163180397,310.38923567146895
Tuna Chunks in Spring Water,8904118400559,,125.27,10.0,2.83,24.95,10.979534558931263,4.3936513909708745,337.0072807709859
Boneless Chicken Breast,8904055904868,,114.0,10.0,2.6,21.2,16.187107227517576,11.246774451523589,466.1133981447653
MilkyMist Paneer,8904083300106,Milk Solids & Vinegar,203.8,5.7,9.0,25.0,5.499845732300528,14.204318734397246,407.81052922579113
Rolled Oats,9019720775793,,409.0,2.0,10.5,11.3,9.926532367651374,13.391677017124442,188.04014439777376
Protein Bar - Chocolate Fudge,8908012926184,,335.0,3.17,6.33,35.0,16.187107227517576,9.542935899136012,193.6669790978897
Sublime Strawberries,8906107210644,,325.0,72.5,13.53,2.5,10.449353621438433,6.2646201739469145,59.286971732345705
Freshly Frozen Chickoo Pulp,8906020580312,,165.0,29.89,13.53,1.24,9.926532367651374,10.978939797868732,300.4584266704907
Horlicks classic Malt,8901030976988,"Malt (66.7%) [Barley (32%), Wheat Flour (Atta), Wheat, Millet], Milk Solids (14%), Sugar, Wheat Gluten, Minerals, Edible Iodized Salt, Soy Protein Isolate, Acidity Regulators (INS 501, INS 500), Vitamins.",377.0,46.0,2.0,11.0,2.405794284550081,4.114326551010618,69.21182115363999
